Period,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,China (People’s Republic of),Colombia,Costa Rica,Czechia,Denmark,Estonia,Euro area (20 countries),European Union (27 countries from 01/02/2020),Finland,France,G20,G7,Germany,Greece,Hungary,Iceland,India,Indonesia,Israel,Italy,Japan,Korea,Latvia,Lithuania,Luxembourg,Mexico,NAFTA,Netherlands,New Zealand,Norway,OECD,OECD Europe,Poland,Portugal,Russia,Saudi Arabia,Slovak Republic,Slovenia,South Africa,Spain,Sweden,Switzerland,Turkey,United Kingdom,United States
2021-Q4,0.103609583,0.176412578,-0.014575382,0.0308053,0.042262501,0.064267049,0.098589529,0.073967433,0.174739099,0.020550024,0.033699021,0.080572988,0.042190914,0.022590368,0.029410389,0.034219578,0.024037763,0.060405615,0.051864408,0.000374025,0.033408041,0.108801365,0.006904036,0.077387951,0.112863771,0.198056597,0.033932576,0.043782607,0.056996808,-0.001969414,0.053049085,0.121721164,0.049115554,0.067265917,0.027792654,0.152417142,-0.010264189,0.057026383,0.037643862,0.086091264,0.077917884,-100,0.083440163,0.021928586,0.047003967,0.056061005,0.081953593,0.073672027,0.009693548,0.064166995,0.06220387,0.069617937
2022-Q1,0.028189938,0.020175424,0.023013101,0.004478946,0.037476853,0.039009007,-0.058770636,0.016096256,0.0296222,0.016712681,0.023266238,-0.043082796,-0.002112852,0.024891304,0.026575902,-0.012319378,-0.005566365,0.014328351,-0.005008207,0.040709788,0.093162365,0.053960029,0.068309377,0.019994188,0.048195552,-0.039316903,0.006430587,-0.022252506,0.026685272,0.038316287,0.016821639,-0.016752959,0.059941436,-0.008102265,0.022596552,-0.005343068,-0.034121671,0.006357516,0.024641238,0.143037097,0.095652724,-100,0.091382379,0.017860879,0.004621977,0.062705862,0.010450498,-0.034477521,-0.001792074,0.00853655,0.021352164,-0.019759055
2022-Q2,0.082093379,0.032786963,0.083921511,0.027987954,0.053179597,0.038111334,-0.023795343,-0.08139085,0.052895673,0.038608572,0.006274831,0.044977441,-0.047018102,0.032969843,0.029465618,0.019901263,0.014743402,-0.001514339,0.00902434,-0.005172853,0.015468349,0.043466496,0.190908063,0.033522965,0.047707005,0.06531708,0.057495581,0.048797946,0.030358361,0.006316155,-0.023425256,-0.026843258,0.037937075,0.001724474,0.068979149,0.041273052,0.059174811,0.019710108,0.028896186,-0.034909564,0.002281056,-100,0.049171514,0.001459479,0.019553673,-0.033052719,0.103223305,0.037480963,0.036303313,0.057787633,0.003480059,-0.005638928
2022-Q3,-0.001311341,0.009396957,-0.005369352,0.012471079,0.037267271,0.018446774,-0.003604065,0.16985856,0.040882418,0.035882038,-0.009151613,0.015120475,-0.024877483,0.018757151,0.017789052,-0.001091628,0.021221557,0.059838937,0.017201134,0.014535124,0.020925249,-0.043246939,-0.013423486,0.075841032,0.046434694,0.023814745,0.016713249,-0.009116415,0.009381899,-0.022564512,0.027657477,0.011134443,0.038917161,0.027153717,0.006506655,0.073562406,0.082321126,0.018570751,0.015969028,0.017784092,0.019796521,-100,0.048295264,0.011984684,-0.004298389,0.072868991,0.021394884,0.02536496,0.011392342,0.021865296,-0.003123706,0.02660616
2022-Q4,-0.06349314,0.033124739,-0.008740999,0.009598239,0.007288612,-0.008586126,0.001459252,0.032386052,-0.03655328,0.077906786,-0.014143469,-0.006388922,-0.052576838,-0.000342996,-0.003430299,-0.031504471,-0.001440605,0.02114767,0.012331659,-0.016152153,0.043026497,-0.02603353,0.122856188,0.047928925,0.051582793,0.06282394,-0.001219005,0.012842532,-0.012063769,0.030563948,-0.011194989,-0.058287094,0.04093281,0.024467995,0.023148587,-0.017699559,-0.038117496,0.010833544,-0.000648082,-0.05704203,0.020495035,-100,0.062628315,0.011398286,0.012234096,-0.043049586,0.01979421,-0.040763847,0.002158017,0.046739295,0.004158413,0.025660181
2023-Q1,0.019019241,0.023635666,0.004713634,0.014267623,0.054044777,0.026081936,0.026865114,0.073967433,0.057326146,0.0176953,0.010246559,0.058542291,-0.030666893,0.001668563,0.004436723,-0.008848517,-0.000839093,0.037486942,0.020801482,0.010891479,0.001042636,-0.016663284,0.045614583,0.092688686,0.049708491,0.024206287,0.014048348,0.047713827,0.013260416,-0.005253444,-0.07574971,0.024172516,0.027147438,0.023213013,-0.015259411,-0.013683625,0.003674933,0.017815883,0.006190961,0.032215788,0.059416889,-100,-0.051112421,0.0078,0.025531137,0.013226334,0.017829526,0.039772707,0.012482813,-0.006489641,0.007010896,0.022441652
2023-Q2,-0.096763771,0.018377907,-0.050890146,0.013734851,0.034082202,0.006350823,-0.034478632,0.020150501,-0.056225297,0.105475633,0.010381402,-0.037313914,-0.011570735,0.005704201,0.004222028,0.024501162,0.025912533,0.026507491,0.016964426,-0.002955718,0.043651119,0.000614632,0.046634405,0.08615883,0.052998623,0.03534911,-0.004821803,0.041493104,0.024569296,-0.013199316,0.100144834,0.006452272,0.033754703,0.020784989,-0.016166504,0.019955314,-0.007842327,0.019202692,0.016342935,-0.008665067,0.004580399,-100,-0.006710257,0.030709442,0.037617005,0.027299308,0.021122322,-0.030719872,-0.010287988,0.152361059,0.000344492,0.020602166
2023-Q3,0.092143016,0.01037761,-0.012660285,0.012693271,0.001318366,-0.00503744,0.03586802,0.073967433,0.013651773,0.023819734,-0.031194478,0.012412208,-0.029222123,-0.002320857,0.000613541,-0.04110318,0.00300968,0.035321235,0.021462691,0.005563607,-0.003543036,0.03572995,-0.097688815,0.077610889,0.051528009,0.023116359,0.015167881,-0.035753295,0.024871569,-0.003396083,-0.002447941,-0.053243882,0.032495162,0.042826416,-0.011510519,-0.013606411,-0.018606252,0.017729424,0.003755517,0.045545586,-0.009070437,-100,-0.089247728,0.023922799,-0.002556352,-0.007284967,0.018987282,-0.008297207,0.010801931,0.012536242,-0.004764114,0.048616862
2023-Q4,-0.073353231,0.009615387,0.001891848,0.013200019,-0.001487666,0.009947815,0.003751195,0.048870933,0.001490083,0.048868932,0.018114263,0.111579125,-0.025435877,-0.002126382,0.000606378,-0.03243749,0.004955254,0.028417101,0.015437371,-0.019810315,0.006217708,0.001165652,0.037353893,0.084724064,0.051303196,-0.216594305,0.005555164,0.000144805,0.025229381,0.016510824,-0.009207976,0.000856037,0.00025968,0.028773518,0.011778663,-0.003685199,0.06415654,0.013002385,0.003857528,-0.002100302,0.029135962,-100,-0.022551028,0.024960493,0.036815818,0.002458598,0.026653644,-0.007183607,0.013840996,0.038658077,-0.012404992,0.0339603
2024-Q1,-100,-100,0.008942934,0.012066638,-100,0.024217049,0.078266834,0.06555245,-100,0.016209295,0.0128131,-0.068786251,-0.018731672,0.013087222,0.011504099,0.006442218,0.009170979,-100,0.009591104,0.008571376,-100,0.031024682,-100,-100,0.050583198,0.140838252,0.013800702,-0.019756568,0.052181861,0.038358864,0.030599553,-100,0.011245163,0.013236762,-0.004275877,-100,0.006914132,0.014477947,-100,0.017812038,0.029926735,-100,0.053024321,0.027129326,-0.000613663,-100,0.02945715,-0.00344777,0.018249495,0.099011644,0.025440985,0.01250857
